S.no,User name,followers,Text,Url,Bio
422,"""ahmedmuelkholy""",2437,"""RT @yourfavta3meya: \u0647\u0644 \u062a\u062a\u0639\u0627\u0637\u0649 LSD\u061f\n\n\u0646\u0639\u0645 \u0633\u064a\u062f\u064a .. \nL: Loneliness \nS: Sadness \nD: Depression""","""http://www.instagram.com/ahmedmuelkholy""",null
423,"""IKnowYourCota""",523,"""Tenho isto tudo dred https://t.co/UISbtnUmCx""","""https://www.instagram.com/diogo_miguel_13/""","""you're gettin' maaaaaad and i'm gettin' high.\ud83c\uddf5\ud83c\uddf9\ud83c\udde7\ud83c\uddf7\ud83c\uddee\ud83c\uddf9"""
424,"""JonnyCameroni""",65,"""RT @NI_Leeds: @julesprocter69 @ChrisKirkland43 @Dominicmatteo21 @YouTube Comments like this dont help \ud83d\ude41So insensitive, Depression\u2026 """,null,"""Terrified of lap dancers."""
425,"""AnaGtz79""",34135,"""RT @HealingMB: Stressed? Walking activates soothing neurons in the brain which reduces stress, anxiety &amp; even depression #Exercise\u2026 """,null,"""\u2b50I Believe in Dreams\u2b50\n\u25abSometimes I can't reply to all your mentions & DM, but I Thank You so much! \u2728\ud83d\udc96\u2728\n\u25abI follow back, have patience.\n\ud83c\udf38 Instagram @anagtz79 \ud83c\udf38"""
426,"""ruhama_das""",372,"""RT @katielhiggins: When I wrote this tweet, I was fighting a hidden battle with depression. Please y\u2019all. Don\u2019t hide from the people w\u2026 """,null,"""Hello friends This is Ruhama Das from India. I love to sing English Christian worship songs. I wanna be a good CCM singer in future for Lord Jesus Christ."""
427,"""therealnana____""",276,"""RT @shutdefckup: My depression is getting worse. And yes i still don\u2019t know I\u2019m like this""",null,"""17\ud83d\udc95"""
428,"""RaiuPlays""",186,"""RT @LupeFiasco: Depression comes in waves. Ride them bitches. \ud83e\udd18\ud83c\udffe""","""https://www.youtube.com/user/TheMinecraftianTANCO""","""\""Courage is the magic that turns dreams into reality.\"" I don't give a shit if the internet made this into a meme. It's a good quote. #TeamButterfly"""
429,"""Jon_Shenfield""",582,"""Great splash in today's i by @withumrsalien: 'I lost my job because of depression' https://t.co/twnzrYE4K1""",null,"""UK Senior Producer @Reuters. News junkie, roamer, occasion football reporter and unabashed foodie."""
430,"""typhlosions_""",157,"""but i bet that would make my seasonal depression spring or some shit""","""https://typhlosions.carrd.co/""","""hi im cake and i would die for pokemon"""
431,"""dsocialcrasher""",726,"""RT @itzwikipedia: Not having enough sex can put you at risk of anxiety, paranoia and depression.""","""https://www.facebook.com/angel.vivar.148""","""I'm not popular, but I have nice friends. I'm not rich but I have what I need. I may not be liked but I know I'm loved.\r\n\r\n#UnilabPH #RMT"""
432,"""ibitsu_oni""",92,"""RT @gothrott: i'm disgusted that my depression and anxiety has kept me from enjoying october like i'm fucking supposed to""","""http://instagram.com/ibitsu_oni""","""Professional introvert.\nDead inside.\nHuman? (probably not)"""
433,"""BenignoTheresa""",3,"""@SenSanders Hopefully rising from this Depression, we can outshine what sucks life out of our citizens and focus on\u2026 https://t.co/uD0VbrJP5P""",null,"""Understanding breaks all barriers..."""
434,"""haydennpiland""",427,"""RT @anaamescudi: you\u2019re not depressed just cause you\u2019ve been sad 2 days in a row. depression hurts and literally kills u on the inside. thi\u2026""",null,"""nb"""
435,"""MissMisdemenour""",1976,"""RT @mydarksidesays: Me: I'm depressed\nThem: Why?\nMe: I don't know\nThem: Can't you just be happy?\nMe: That's not how depression works""","""http://geekedatbirthblog.wordpress.com""","""Bipolar. Eccentric. Mind Blowing."""
436,"""knj_khc143""",860,"""RT @nuitnocive: j'interdis les gens de penser que la depression n'est qu'un caprice, s'endormir avec l'espoir de ne pas se r\u00e9veiller n'en e\u2026""","""http://nothing.I.am.not.enought.famous.com""","""\u13b7u\u13de\u13a2\u13a5F\u13aaN\u13a0\u13a4\u13b7 ____ \uc800\ub97c \ub3c4\uc640 \uc8fc\uc138\uc694. \ub09c \ub0b4 \uc548\uc758 \uc5b4\ub460 \uc18d\uc5d0\uc11c \uae38\uc744 \uc783\uc5c8\ub2e4. \ud83c\uddf9\ud83c\udded \ud83c\udde7\ud83c\uddef\ud83c\uddeb\ud83c\uddf7 \ud5e4\uc77c\ub85c\ube0c"""
437,"""blaccqink""",1397,"""RT @bbhprivilege: my anxiety and my depression hanging out https://t.co/xEfTN3U5z2""",null,"""#MOVE #DESERVE #TheE\u2113yXiOn"""
438,"""RBambina_""",26,"""RT @PsychdelicPics: \ud83d\ude4c\ud83c\udf44 https://t.co/y31ijA0Ni5""",null,"""Hiperb\u00f3rea \ud83c\udf08"""
439,"""intododie""",1526,"""RT @LUClDITY: my personality is just depression n vine references lol""",null,"""emotional in a cool way"""
440,"""DMHAsianMH""",358,"""RT @RAMSInc: Shedding light on student depression... https://t.co/5ezb66feka https://t.co/OVreYHesq1""","""http://www.facebook.com/AsianCoalitionLACDMH""","""We're committed to sharing #APIMentalHealth stories & resources to improve the #CulturalCompetence in our #MentalHealth care system. Tweets by @emilywspeaks"""
441,"""MedoAyad17""",383,"""RT @LupeFiasco: Depression comes in waves. Ride them bitches. \ud83e\udd18\ud83c\udffe""",null,"""23, future engineer, KL. #MUFC"""
442,"""muniraldn_""",158,"""RT @humbleakhh: We only get depression or anxiety problems because our relationship with Allah is weak, we have to reconnect with Him if we\u2026""",null,"""\ud83d\udc8d\ud83c\udf39"""
443,"""wondereronearth""",1654,"""RT @al_samia1: @deepikapadukone I will present a topic about depression and you will be part of this topic \ud83d\ude0d\u2764\ufe0f\ufe0f\ud83d\udc4f\ud83c\udffb.. https://t.co/uooEUdksFt""",null,"""Finding my way back home...."""
444,"""kathy_sherrill""",1154,"""RT @RepAdamSchiff: After biggest financial meltdown since the Great Depression, what reform does GOP propose? Make it more difficult t\u2026 """,null,"""Border collies and coastal hills"""
445,"""lolmelannie""",71,"""RT @AdorableWords: PSA you can\u2019t get rid of depression or anxiety by \u201cthinking positive\u201d or \u201cnot worrying\u201d and telling people they can is f\u2026""",null,"""wchs \ud83d\udc3e"""
446,"""nur_athiraaaah""",201,"""RT @f4izalhassan: \""Depression is like slow poison. It kills you slowly. It's a mood disorder causing a persistent feeling of sadness,\u2026 ""","""http://instagram.com/athiraaaahhhh""","""alhamdulillah"""
447,"""Joe46789""",17,"""RT @GirlPosts: PSA you can\u2019t get rid of depression or anxiety by \u201cthinking positive\u201d or \u201cnot worrying\u201d and telling people they can is fucki\u2026""",null,"""\ud83d\udc9a"""
448,"""nuratiqahhr_""",316,"""RT @f4izalhassan: \""Depression is like slow poison. It kills you slowly. It's a mood disorder causing a persistent feeling of sadness,\u2026 ""","""https://www.mindyourownbussiness.com""","""Vexing & Unstable"""
449,"""jazsarae""",2285,"""I gotta make a change cuz i cant live in depression no longer""","""https://youtu.be/UpYBGC1rpBg""","""BITCH I MIGHT"""
450,"""stacyloza""",235,"""RT @drugproblem: Me when I listen to my depression playlist consisting of Lana, Lorde, and Marina https://t.co/qeNcrnbss8""",null,null
451,"""cas_bowen""",2364,"""RT @oliviagobrien: i hate depression. i hate how i can be okay for days or weeks or even months and then suddenly i am back right where i s\u2026""",null,"""kind people are my kinda people || isaiah \ud83d\udc9b || OR \u2708\ufe0f AZ"""
452,"""youresteve""",3188,"""RT @CEVANSBVCKY: that little laugh can temporarily cure my depression https://t.co/P9uBk9Yn9P""",null,"""and if a dog can be the person"""
453,"""MiiKii12797977""",1,"""RT @sosadtoday: one problem with depression is that when good things happen you still have depression""",null,null
454,"""DaddyDiaries_""",47,"""RT @depressionnote: How can you explain your depression and suicidal thoughts to people when you don't even understand it yourself?""",null,"""This is my life as a dad to our daughter Lily along with my beautiful fianc\u00e9 Robyn\ud83d\ude0d The Love Of A Family Is Life's Greatest Blessing\u2764\ufe0f"""
455,"""rachelaxo_""",972,"""RT @JaydeVee_: Thinking of starting a blog - got loads on my mind, mostly about life, motivational advice, going through depression &amp; other\u2026""","""http://Instagram.com/rachelaxo_""","""Hard work drenched in Grace \ud83d\ude4fI Aspiring OT"""
456,"""MixedKidT""",329,"""RT @LupeFiasco: Depression comes in waves. Ride them bitches. \ud83e\udd18\ud83c\udffe""",null,"""Every deep thinker is more afraid of being understood then of being misunderstood."""
457,"""AdriSiza""",14,"""RT @AntoineHuot: J'ai longuement discut\u00e9 avec C\u00e9dric Anselin, ancien des #Girondins, de sa d\u00e9pression. T\u00e9moignage tr\u00e8s fort.\nhttps://t.co/2\u2026""",null,"""Vice-champion olympique de tweet assassin \u00e0 Helsinki en 1984. Tr\u00e8s \u00e0 cheval sur l'orthographe. Maniaco-d\u00e9pressif."""
458,"""thePHFI""",4487,"""RT @indianscinews: Use of large-sized parks reduce stress\n@thePHFI @WHO @CDCChronic @aiims_newdelhi @LSHTMpress @dineshcsharma @TVVen \nhttp\u2026""","""http://www.phfi.org""","""Public Health Foundation of India is working towards a healthier India."""
459,"""DepressionSoltn""",261,"""The Waves and the Sunset || A true story about loneliness and depression - VIDEO-&gt; https://t.co/adfU2xAVKf\u2026 https://t.co/6oR7HaIJKP""","""http://bestdepression.solutions""","""Your one stop info shop for depression treatment and support"""
460,"""Cornwall_Hypno""",1108,"""#Mentalhealth #Awareness. #Depression\n#Anxiety \n#Anger. \n#BWRT \u00ae can help\nWhen a person is suffering with mental... https://t.co/1G77sXnVcp""","""http://www.trevorwaleshypnotherapysolutions.co.uk""","""Clinical #Hypnotherapy & #BWRT in #Cornwall.\n National & International by Skype. Specialism's #Anxieties #Fears  #phobias #Stopsmoking  #Weightmanagement"""
461,"""itslindzmarie""",123,"""I feel lost in my own head right now. #ifeelsolost #lost #depressed #depression #overthinking #overthinker""","""https://www.facebook.com/itslindzmarie/""","""\ud83e\udd84Unicorn\ud83e\udd84\ud83d\udcddWriter\ud83d\udcdd\ud83d\udcf8Photographer\ud83d\udcf8\ud83e\udd40YouTuber\ud83e\udd40\ud83d\udc8bModel\ud83d\udc8b\u26a1\ufe0fHP obsessed\u26a1\ufe0f\ud83c\udfb6I like music 24/7\ud83c\udfb6\ud83e\udd87Vampire Girl\ud83e\udd87\ud83d\udca8Smoker\ud83c\uddec\ud83c\uddf3\ud83d\udc51Level 19\ud83d\udc51\ud83c\udf0806/05/17\ud83c\udf08\ud83d\udc9b08/29/15\ud83d\udc9b"""
462,"""MagicFloof""",111,"""Me? Hating myself over everything? It's significantly less likely than in the past as i'm slowly getting over my depression as time moves on""","""https://curiouscat.me/MagicFloof""","""Local resident Haru-Poster and full time shitposter | Currently playing Persona 4 | Haru and Rise are my only non-ironic waifus. | The Emperor Arcana"""
463,"""jeffludden""",189,"""RT @RepAdamSchiff: After biggest financial meltdown since the Great Depression, what reform does GOP propose? Make it more difficult t\u2026 """,null,"""Brother, son, Wahoo, Browns fan, web software engineer, and community volunteer."""
464,"""izzatiamy""",1161,"""RT @f4izalhassan: \""Depression is like slow poison. It kills you slowly. It's a mood disorder causing a persistent feeling of sadness,\u2026 """,null,"""\u2022 hi @chichikemaruwe \ud83d\udc95\ud83d\udc95\ud83d\udc95 \u2022 19 \u2022 architecture student \u2022 #GGMU #SKFC T69\n\ud83d\udc84DROPSHIPPER ANASISM_REVIVAL \nAgent ID : ANAS009LP17"""
465,"""jamlamlaser""",380,"""This has honestly just told my depression today to f off (and today has been SHIT)\n\nI wanna see an animal crossing x vixx fmv now. I need it""","""http://paypal.me/jamlamlaser""","""Chahta Two-Spirit (they/them) writer, game dev, renaissance crafter, analogue artist pan&polyam #FreePalestine #INM #NoDAPL"""
466,"""nnxhxzh""",586,"""@Mausterz to someone who never go thru depression is unfair. To overcome this, not easy but make em understand. Im so sick of hearing ppl""","""http://Instagram.com/nnahazlina""","""paradoxes are true"""
467,"""glittervomiting""",183,"""LRT that\u2019s how I feel too, before depression, I was really strong &amp; confident &amp; found joy in anything. It\u2019s hard to find those moments but""","""http://shineysparklescat.tumblr.com/""","""Cat \u2022She/Her\u2022CW I'm an adult & post adult content\u2022 DemiRom Asexy cakehole \ud83c\udf08\u2022Nyan nyannyannyann\u2022 Crying about KouAo & Victuuri **please don't repost my art**"""
468,"""TheLifeOfWale""",469,"""Can depression cause an individual to find comfort in damaging another individual? #Depression #MentalHealthAwareness""","""https://thelifeofwale.wordpress.com/""","""I have many talents, do not underestimate me! \u2022 #106nFriends \u2022 fake love \u2022 @MayowaHD \ud83c\udfac\ud83d\udcfd"""
469,"""ExpertShrink""",3509,"""RT @MoodTriggers: #anxiety #depression https://t.co/Zm9bw9ZLv2""","""http://wendydignan.co.uk""","""Psychologist with private practices in #Cheshire & #London. Check out http://wendydignan.co.uk"""
470,"""MsSannn""",614,"""You suffered from depression but you did something to a man that can cause him depression just to get back at his GF?""",null,"""I come up with strategies that work and execute them seamlessly. Project Manager. The Event Orchestrator. Advocate against CSE & CEFM. Mentor. Avid Reader. Love"""
471,"""janis_dani""",320,"""RT @FemalePains: PSA you can\u2019t get rid of depression or anxiety by \u201cthinking positive\u201d or \u201cnot worrying\u201d and telling people they can is fuc\u2026""",null,"""Some friends finish each other's sentences, I finish their wine"""
472,"""1st_Of_His_Name""",139,"""@Mischiefy_M Tell me about it!!\nWhen I look at what I could've achieved and where I've actually ended up, depression hota hai qasam se!!""",null,"""First of my name | Cricket fanatic | Red Devil | Man Utd for life | #GGMU | Engineer by profession | Sectumsempra!"""
473,"""AverLiciOuS""",997,"""Some days you'll come to twitter and all your depression will be gone \ud83d\ude02""",null,"""May be the last of my kind.Amazing as amazing gets.I am a doctor.I am going to be a surgeon.Feminist #Instagram: averlicious ;)"""
474,"""kejilako""",22,"""RT @lowkeylean: skin is clearing up, the soul shattering depression subsided, social anxiety is no more. life is goooooooooood.""","""http://ohmyflaws.tumblr.com""","""\ud83c\uddf8\ud83c\uddf8| 17 | perth"""
475,"""tarren_hartland""",672,"""RT @merrittk: if u are not gay do NOT dress as any gay icons for halloween, such as:\n\n-hannibal lector\n-ursula from little mermaid\n-depress\u2026""","""http://tarren-hartland.tumblr.com""","""Snapchat & IG: tarren_hartland PSN: TRRNHRTLND videogames / food / zombies / pugs / glitter"""
476,"""xoxo_jackie_""",1481,"""RT @megan_hamil: Citrine\u2728 great for overpowering depression and bringing happiness. Boosts your creativity and attracts success. Ass\u2026 ""","""https://www.youtube.com/sixmo""","""happiness\ud83c\udf37\ud83c\udf3b\ud83c\udf27 \u2022 leo & empath \u2022 pan\ud83c\udff3\ufe0f\u200d\ud83c\udf08 ac. \ud83d\udc98\ud83d\udc8d http://gofundme.com/AJlovebugsFlAz"""
477,"""iAmJCotti""",4641,"""Depression: I\u2019m so tired. I\u2019m drained. I never get proper rest &amp; no one cares. \n\nAnxiety: Stay up. What if you don\u2019t wake up or miss su\u2019um?""","""http://thestrangefruitdiaries.com""","""Black Literature Aficionado| Writer| HBCU Alumnus| English/Clinical Psychology| Adolescent Behavioral Counselor| All views are mine."""
478,"""SidLabour""",34955,"""\u00a3538Mn cuts to Mental Health\nAs  number of Young People going to A&amp;E doubles\n\nDid you vote #Conservative? I didn\u2019t\n\nhttps://t.co/QMKTzAMANX""","""https://www.facebook.com/sid.red""","""Solidarity Inclusivity Diversity"""
479,"""CarolMann1955""",496,"""RT @RepAdamSchiff: After biggest financial meltdown since the Great Depression, what reform does GOP propose? Make it more difficult t\u2026 """,null,"""Former CPA/Internal Auditor, Mom of three, one cat, and Granny of five. \n#TheResistance #Indivisible"""
480,"""nurinnazir""",463,"""RT @LuqmanPodolski: depression is real""","""https://www.instagram.com/nurinnazir/""",null
481,"""AILARUN99""",191,"""RT @f4izalhassan: \""Depression is like slow poison. It kills you slowly. It's a mood disorder causing a persistent feeling of sadness,\u2026 """,null,"""too bad for the good tings, too good for  the bad tings"""
482,"""babyblockhead""",2309,"""RT @alexknichs: 100% get that jokes about anxiety/depression on twitter are relatable and funny. but here are some helpful tips if\u2026 ""","""http://Instagram.com/vicckaayy""","""#withoutprejudice"""
483,"""RethinkDep""",47608,"""RT @NAMIMiami: Depression And Anxiety In College https://t.co/83hTd2sa8d #NAMI #Miami #MentalHealth #College #Depression #FIU #MDC\u2026 ""","""http://rethinkdepression.com/community/""","""It\u2019s time to rethink depression. Join us to raise awareness about #LifeWithDepression and how it affects everyday life. Provided by H. Lundbeck A/S."""
